age,salary,gender,country,purchase
30,146428.9,1,Romania,414.82
55,64912.51,1,Namibia,339.81
45,37200.69,0,Australia,357.43
21,111996.5,0,Niue,191.5
57,123317.2,1,United States Minor Outlying Islands,656.04
19,104857.01,1,Bolivia,737.22
37,131668.42,0,South Georgia and the South Sandwich Islands,61.74
54,130306.9,1,Venezuela,145.84
37,104452.14,0,South Africa,206.4
50,124706.38,0,Vietnam,698.14
33,104007.65,1,Barbados,239.34
40,137529.45,0,Greenland,99.82
61,136993.19,0,Greece,607.46
36,50549.25,1,Italy,834.39
24,92156.64,0,Lithuania,546.75
51,128951.78,1,Indonesia,580.77
38,26049.97,1,Gibraltar,59.53
22,46465.78,0,Montenegro,873.4
52,139962.04,1,Finland,615.11
23,122497.5,0,Solomon Islands,766.76
51,78488.25,1,Trinidad and Tobago,222.89
22,28298.45,0,Uruguay,524.98
53,73119.08,0,Bangladesh,380.87
44,106633.86,1,Trinidad and Tobago,749.91
61,67450.43,1,Christmas Island,649.89
32,29858.6,0,Antigua and Barbuda,517.6
58,123379.66,1,Sri Lanka,67.45
61,94496.32,0,Burundi,207.55
41,118093.03,1,Guadeloupe,362.74
50,88942.88,0,Uganda,896.75
18,77985.6,1,Ireland,921.89
39,128187.74,0,French Guiana,616.4
18,23014.32,0,New Caledonia,377.36
51,90234.09,0,South Africa,408.46
61,76944.76,0,Kenya,557.97
53,76701.49,0,Costa Rica,564.46
56,72728.68,0,Brazil,249.44
50,103593.69,1,Isle of Man,223.99
43,144011.65,0,Bhutan,351.74
28,45390.72,0,Dominican Republic,41.11
43,91912.17,0,Moldova,215.25
62,146363.79,0,Mongolia,414.02
51,83137.75,1,French Southern Territories,618.43
23,61160.29,0,Gabon,989.0
28,38659.27,1,Micronesia,873.44
39,134418.15,0,Botswana,172.0
63,148866.92,1,Turks and Caicos Islands,980.3
23,23400.92,1,Barbados,507.95
61,96098.58,1,Antarctica (the territory South of 60 deg S),628.27
40,49065.79,0,Guernsey,153.59
36,90097.01,0,Guernsey,323.57
22,58467.88,1,Afghanistan,683.72
31,21420.06,1,Lebanon,476.69
33,149474.86,1,Mauritania,455.86
30,113163.61,0,Tajikistan,136.52
37,138317.99,0,Kyrgyz Republic,68.54
30,107720.91,1,Bouvet Island (Bouvetoya),515.92
63,76445.42,1,British Indian Ocean Territory (Chagos Archipelago),973.15
39,95206.96,1,Christmas Island,827.96
28,78282.59,1,Angola,770.39
58,35276.31,0,Aruba,595.64
41,103670.26,0,Comoros,376.55
40,110259.24,0,Luxembourg,445.98
49,94624.1,1,Tajikistan,201.39
60,88290.92,0,Burundi,42.43
31,81163.74,0,Swaziland,421.99
53,139676.03,0,Zambia,762.47
20,92753.32,1,Indonesia,402.57
43,128932.89,0,Bosnia and Herzegovina,915.2
62,82352.5,1,Trinidad and Tobago,877.17
23,129555.36,0,Nauru,861.68
51,75458.89,0,Niue,941.77
60,133848.14,0,Trinidad and Tobago,828.43
39,100400.38,0,Spain,470.81
60,88368.35,0,Lesotho,173.42
33,75876.11,0,Indonesia,710.93
55,108149.55,0,Iran,367.49
45,147468.29,1,Tanzania,592.93
62,146700.63,0,Korea,172.98
41,84434.28,1,Slovakia (Slovak Republic),232.13
22,29497.2,1,Macao,819.38
47,73810.48,0,Bolivia,186.87
53,81526.79,0,Qatar,501.66
27,125596.97,1,New Caledonia,349.34
60,71806.22,0,Thailand,37.75
61,86515.51,1,Taiwan,752.26
30,102566.06,0,Gambia,840.82
28,74666.64,1,Holy See (Vatican City State),657.12
27,99634.14,1,Cambodia,193.73
36,26713.88,1,Nepal,312.5
59,108049.87,0,Indonesia,11.37
64,44716.6,0,Pakistan,610.67
45,68897.39,1,Kiribati,367.49
39,103308.87,1,Sri Lanka,988.15
31,102559.79,1,Guyana,130.26
30,91822.07,1,Saint Kitts and Nevis,275.27
58,88931.52,0,Uruguay,468.66
41,127570.44,0,Mexico,389.55
38,144631.78,1,Wallis and Futuna,824.15
62,48143.87,1,Belgium,146.58
62,135272.35,0,Trinidad and Tobago,106.68
27,101045.29,0,Ecuador,943.66
45,62521.41,0,Central African Republic,826.74
44,75025.7,0,Australia,257.06
18,76912.82,0,Chad,735.34
63,23675.53,0,Uruguay,538.22
56,108242.26,1,Wallis and Futuna,621.17
44,53331.5,1,Saint Helena,468.08
27,44931.64,0,North Macedonia,448.98
53,131103.41,0,Swaziland,334.08
62,88006.52,0,Slovenia,449.8
55,132494.78,0,Lebanon,427.55
32,41324.78,0,Sao Tome and Principe,682.7
47,97769.61,1,Benin,417.39
62,120819.56,1,Mayotte,954.66
40,26645.56,0,Cameroon,685.67
18,146311.36,0,Jersey,489.71
57,60953.97,0,Germany,223.32
43,98458.25,0,Cote d'Ivoire,756.65
54,73071.58,1,Pitcairn Islands,695.86
39,101939.49,0,Maldives,827.07
60,98621.22,0,Bahamas,472.56
60,30701.32,0,Burundi,14.73
36,42631.11,0,Mali,297.96
59,129618.37,0,British Indian Ocean Territory (Chagos Archipelago),669.75
47,48221.93,1,Timor-Leste,255.65
33,127579.96,1,Croatia,591.86
45,108270.8,0,Lesotho,88.94
52,62119.87,1,Sierra Leone,715.68
31,80292.94,0,Kazakhstan,197.3
19,142399.61,1,Bouvet Island (Bouvetoya),51.68
51,128528.4,0,Colombia,731.61
44,39666.0,0,Western Sahara,262.42
48,87464.7,1,Chile,176.47
41,148699.05,0,Montserrat,624.31
30,133376.1,0,Eritrea,238.12
61,78456.58,0,Congo,649.36
39,27480.61,0,Turkmenistan,43.55
43,72757.57,0,Armenia,581.84
26,116860.4,0,Gabon,699.76
33,141656.68,0,Hong Kong,562.17
26,87520.1,0,Australia,82.3
33,41101.72,1,Sierra Leone,525.16
65,57422.84,0,Mexico,935.26
34,82191.98,1,United Kingdom,681.73
30,52968.34,1,Samoa,579.58
28,124274.81,1,Latvia,746.14
54,33869.96,1,Hong Kong,270.68
21,31589.66,1,Grenada,340.18
62,85600.88,1,Saint Lucia,109.02
55,81754.72,1,Australia,151.9
22,63348.32,0,Somalia,482.01
43,69424.83,0,French Guiana,752.58
49,28981.64,0,Russian Federation,568.14
52,47503.24,0,Paraguay,12.57
65,88670.89,0,Togo,76.24
50,106106.22,0,Israel,824.64
20,111395.37,0,Philippines,647.8
28,115697.65,0,Portugal,875.02
38,147560.88,1,New Zealand,308.63
27,65760.39,1,Turkey,517.31
43,73953.51,0,Botswana,535.46
43,113727.98,0,Eritrea,916.74
24,31990.72,0,Zimbabwe,466.54
46,137008.34,0,Jersey,271.92
52,94842.44,1,Fiji,796.24
47,121585.28,1,Falkland Islands (Malvinas),780.43
38,36160.86,1,Belarus,770.09
40,53204.95,0,South Africa,748.89
31,121909.59,1,Mauritius,120.64
60,104022.54,1,New Zealand,662.21
63,61173.59,1,Kuwait,328.16
47,149717.5,1,Congo,268.99
47,47106.38,1,Serbia,820.87
21,24959.7,0,Madagascar,526.67
55,86221.56,1,Bolivia,666.34
26,26195.9,0,Saint Barthelemy,964.72
60,124395.79,1,Cocos (Keeling) Islands,893.29
18,67053.5,1,Philippines,364.9
62,105536.3,0,Chad,789.33
53,33015.78,0,Burkina Faso,898.6
58,53984.76,1,Benin,183.6
30,134145.02,1,Djibouti,431.18
23,123178.95,0,Dominica,550.08
19,27762.62,0,Faroe Islands,510.39
60,42138.86,0,British Indian Ocean Territory (Chagos Archipelago),892.92
41,28822.59,0,Tanzania,221.32
57,132145.32,1,Falkland Islands (Malvinas),36.5
41,89292.22,1,Djibouti,46.65
46,60236.13,0,Malta,991.97
45,43048.09,1,Vanuatu,293.99
61,42686.56,1,Turkmenistan,495.68
45,103344.97,1,Samoa,710.65
65,130104.25,1,Timor-Leste,108.37
26,105254.54,1,Brunei Darussalam,194.78
35,115224.85,0,Myanmar,490.42
22,86726.06,0,Japan,796.93
59,105535.53,1,Cape Verde,125.57
34,57015.38,1,Guadeloupe,575.9
18,81864.53,0,Peru,227.79
62,110068.93,0,Italy,769.52
61,53206.06,0,San Marino,282.6
40,120841.54,0,Cyprus,338.79
58,95892.97,0,Western Sahara,607.61
38,38162.02,1,Saint Lucia,862.7
38,111242.31,0,Liechtenstein,665.48
28,148235.93,1,Thailand,126.42
21,87652.18,0,Central African Republic,729.47
44,31513.14,1,Yemen,496.66
35,57186.85,1,Czech Republic,643.6
23,25615.92,0,Algeria,498.21
62,88526.71,0,Liechtenstein,509.64
19,71557.03,0,Grenada,600.87
65,26239.95,0,Luxembourg,572.85
29,127261.69,1,United States Virgin Islands,896.51
54,117998.61,0,Isle of Man,677.43
64,119000.91,1,Gambia,351.12
22,54392.07,1,Algeria,399.25
44,118588.8,0,Pakistan,221.46
63,95953.03,1,Burundi,345.25
64,87293.26,1,Hungary,324.12
39,137696.07,1,Ukraine,564.33
37,106846.28,1,Svalbard & Jan Mayen Islands,919.09
40,38946.58,0,Uganda,369.34
53,95491.31,0,Mauritius,621.67
38,94716.9,0,Lao People's Democratic Republic,901.13
31,75126.79,0,Martinique,222.95
55,132449.03,1,Nicaragua,731.09
64,20501.54,0,Gibraltar,844.57
45,51438.33,1,Togo,808.4
63,43759.04,1,Colombia,282.49
43,59889.7,0,Mayotte,904.63
49,129973.37,1,Malta,872.38
30,125175.37,1,Nauru,976.26
46,143792.19,0,Mauritius,890.8
41,44442.51,1,Togo,65.55
49,78778.13,0,Egypt,162.75
48,146539.49,1,Jersey,299.66
26,121989.99,0,Turks and Caicos Islands,540.67
56,78763.48,1,Georgia,342.27
62,37090.91,0,Paraguay,458.52
18,72757.24,1,San Marino,866.17
57,33128.8,1,Togo,604.53
60,49531.95,1,Holy See (Vatican City State),56.35
33,45749.95,1,Saint Kitts and Nevis,761.21
58,62279.73,0,Kenya,726.36
34,139719.31,1,United Arab Emirates,304.5
39,63934.48,0,Cape Verde,879.51
34,82762.05,0,Suriname,769.19
42,137937.76,0,Algeria,475.94
62,117959.34,0,Mexico,984.87
34,54518.28,1,Palau,224.33
25,123774.67,0,Iceland,274.95
48,138019.31,1,Honduras,677.58
60,38121.9,0,Bolivia,472.51
35,94166.74,1,British Indian Ocean Territory (Chagos Archipelago),291.41
55,116654.37,0,Iraq,940.28
31,38349.0,1,Senegal,360.35
62,62087.77,1,Lithuania,931.84
35,89480.17,0,Bahamas,650.05
48,95997.42,1,New Zealand,245.66
33,148209.65,0,Lithuania,850.6
59,129750.06,1,Honduras,660.95
37,81439.73,1,American Samoa,556.83
53,96354.68,0,New Caledonia,162.72
51,45741.93,1,Gambia,36.19
26,123343.38,1,Saint Pierre and Miquelon,827.22
49,57436.27,1,Pakistan,955.1
43,27638.71,0,Anguilla,28.23
63,25873.38,1,Georgia,713.46
26,121920.04,0,Philippines,231.9
32,42996.61,0,India,785.34
36,92463.7,0,Colombia,419.33
18,79406.55,0,Gambia,568.06
48,64561.61,0,Trinidad and Tobago,159.58
49,87224.95,0,Iraq,744.71
20,45764.03,1,Turkmenistan,934.74
38,107953.04,0,Lao People's Democratic Republic,201.92
21,34209.54,1,Falkland Islands (Malvinas),783.09
25,98119.02,1,Venezuela,794.27
23,135509.29,1,Mali,91.55
21,117455.93,0,Anguilla,910.56
46,112288.63,1,Reunion,607.16
54,116775.45,1,United States of America,687.44
21,128112.0,1,Uruguay,948.24
43,47593.15,0,Cyprus,11.75
46,96387.23,1,Togo,723.91
33,37628.48,1,Guinea,961.11
52,138630.78,0,Qatar,802.35
29,75380.18,0,Madagascar,942.24
22,22021.55,0,Madagascar,38.52
19,79279.78,0,Niue,217.43
28,42298.24,1,Guatemala,323.25
28,130345.57,1,Equatorial Guinea,839.05
45,142253.82,0,North Macedonia,475.59
49,21684.5,0,Afghanistan,754.13
27,73540.19,1,Gibraltar,70.43
22,78488.45,0,Panama,77.63
47,138990.83,1,Samoa,957.13
26,84229.62,1,Guinea-Bissau,903.28
48,76184.78,1,Saint Vincent and the Grenadines,780.78
24,63215.89,1,Bolivia,728.21
37,60402.76,0,Ukraine,757.57
48,108648.93,1,Georgia,28.07
26,143175.05,0,Reunion,158.82
38,142063.14,1,Aruba,531.34
62,63360.91,1,Iceland,540.58
55,50279.2,1,United States Virgin Islands,449.69
35,114530.33,1,Gabon,598.04
54,85298.98,1,Pakistan,220.66
42,82260.79,1,Saint Helena,850.9
45,47039.99,1,Malaysia,287.59
51,52776.06,1,Netherlands Antilles,831.88
61,90302.32,0,Lithuania,837.67
64,56849.41,0,Korea,379.04
53,126518.45,0,Puerto Rico,591.34
47,98592.92,1,Venezuela,395.39
44,77343.97,0,Niger,173.82
31,65306.83,0,Trinidad and Tobago,460.12
35,54056.83,0,Eritrea,354.49
44,64034.3,1,Aruba,820.56
48,91219.61,0,Turkey,753.74
21,53635.48,1,Algeria,464.33
21,58669.58,0,Djibouti,446.73
35,62672.26,1,Macao,275.91
43,56238.2,0,Czech Republic,902.85
51,86116.1,1,Uganda,735.3
30,125232.15,0,Uganda,590.98
29,71137.39,0,Marshall Islands,955.11
49,82457.33,0,Niger,959.54
43,61524.03,0,Montenegro,696.37
62,29986.39,0,Barbados,746.85
46,147046.19,0,New Caledonia,816.65
38,123798.26,1,Finland,122.25
57,87339.07,0,Djibouti,106.23
26,46146.63,1,Namibia,463.25
23,133337.0,0,Chad,52.35
62,140037.89,1,British Virgin Islands,70.41
51,53560.63,1,Gabon,665.89
20,76430.85,1,Estonia,828.71
47,110051.51,1,Philippines,399.2
49,72956.44,1,Switzerland,551.83
53,148361.19,0,Cook Islands,231.14
59,93596.4,0,Dominican Republic,465.76
63,29509.95,1,Sudan,493.53
54,50721.94,0,Vanuatu,787.93
44,119342.47,0,Japan,809.74
26,34460.79,0,Benin,454.01
57,109139.88,1,Korea,652.77
29,136787.62,0,Ghana,261.12
56,146456.46,1,Singapore,941.11
56,114018.07,1,Denmark,604.08
31,36311.3,0,Isle of Man,791.15
20,146723.5,1,Mongolia,805.43
65,94394.1,1,Vanuatu,514.27
30,71447.54,1,Mauritania,625.5
39,53326.38,0,Myanmar,266.69
52,141184.13,0,United Kingdom,325.67
41,62908.5,0,Cuba,48.54
40,99704.94,0,Denmark,523.28
27,133909.9,0,Cote d'Ivoire,677.2
60,41441.9,0,Belarus,187.23
26,87386.06,1,Sudan,463.17
33,98740.82,1,American Samoa,859.65
23,75112.86,0,Cape Verde,120.09
45,86442.14,0,Bolivia,229.65
36,64088.1,1,Nauru,313.5
50,106339.61,1,Benin,994.35
32,46758.09,0,Portugal,481.48
57,100539.2,0,Lao People's Democratic Republic,282.8
35,148257.16,1,Aruba,963.53
53,43484.97,0,Chile,71.38
18,141674.97,0,Ireland,301.07
50,37844.38,0,Austria,641.22
56,103074.35,0,Antigua and Barbuda,636.6
41,30910.96,0,Guatemala,279.39
40,73949.85,0,Algeria,601.37
32,131879.14,1,Papua New Guinea,74.95
21,105522.62,0,Sweden,300.74
46,36064.97,1,Malta,833.09
41,134960.37,1,Monaco,112.49
61,114980.8,0,United Arab Emirates,760.67
27,24402.86,0,Ethiopia,473.88
30,126759.64,0,South Georgia and the South Sandwich Islands,285.9
31,57967.11,0,Brazil,826.73
65,112780.87,1,Guatemala,273.68
33,34543.33,0,Qatar,903.33
32,61240.39,1,Mauritius,373.55
28,40803.83,1,Trinidad and Tobago,438.03
40,51270.96,0,Kiribati,843.97
61,131207.16,1,New Zealand,702.59
28,135005.07,0,Cameroon,344.7
49,42277.28,0,Estonia,80.45
22,48121.32,0,Guernsey,43.12
33,88057.92,1,Niue,240.67
45,107885.15,1,Lesotho,177.11
56,100453.13,1,Guinea,209.71
41,121797.68,0,Finland,148.69
21,94621.9,0,Poland,30.39
30,56996.73,0,Peru,27.56
24,32721.74,1,Switzerland,913.56
18,86561.49,0,Cyprus,767.8
56,147658.87,0,Namibia,429.85
47,63581.64,1,Wallis and Futuna,989.74
52,42271.34,1,Russian Federation,437.65
61,134429.67,0,Mauritius,505.04
40,88126.82,0,Jamaica,643.53
38,82193.43,1,North Macedonia,970.19
20,65186.58,0,Iraq,802.41
59,49343.15,0,Slovakia (Slovak Republic),389.11
36,80852.13,0,Myanmar,662.28
63,121264.82,0,Montserrat,18.51
23,69769.23,0,Kyrgyz Republic,908.55
21,81306.9,0,Armenia,270.91
60,112592.96,0,North Macedonia,621.39
61,98965.77,0,Malaysia,73.02
23,43314.55,1,Puerto Rico,179.47
31,113995.38,1,Indonesia,490.03
34,28488.49,0,Barbados,435.56
33,140888.8,0,Singapore,701.58
26,53256.15,0,Palestinian Territory,61.93
28,32588.17,1,Hong Kong,187.97
19,148451.42,0,Swaziland,752.13
61,139880.88,1,Burkina Faso,545.66
33,79834.97,0,Austria,383.6
26,35195.94,0,Ghana,381.91
47,43298.11,1,Solomon Islands,643.9
22,33714.04,1,Cameroon,167.22
60,61030.98,1,France,405.43
46,50009.83,1,Mayotte,537.41
46,68549.89,0,Sao Tome and Principe,413.73
45,26432.58,1,Swaziland,75.66
41,114802.36,1,Switzerland,122.23
41,82548.5,1,Bahrain,792.32
55,86059.18,0,Malawi,82.88
38,122468.68,0,Iceland,955.02
21,77589.5,1,Angola,854.77
43,69933.47,1,Egypt,971.86
48,95919.3,1,Italy,35.71
61,89824.0,1,Spain,606.68
37,68943.04,0,Mauritius,175.96
39,123461.22,0,Somalia,352.07
36,85342.78,0,Indonesia,775.94
26,106667.5,1,New Zealand,82.0
39,112522.74,1,Bouvet Island (Bouvetoya),511.84
54,144437.36,0,Brunei Darussalam,989.76
43,21124.34,1,Slovakia (Slovak Republic),98.24
41,35663.42,1,Montenegro,439.04
46,114697.82,0,Slovenia,760.02
24,133324.46,0,Lithuania,177.65
41,68888.34,1,Bahamas,476.74
38,85120.57,0,Micronesia,924.95
59,60471.9,1,French Guiana,466.63
58,84059.84,0,Italy,989.2
37,119869.22,0,Antarctica (the territory South of 60 deg S),578.81
53,76984.74,1,Korea,493.35
43,146127.27,1,Thailand,841.04
54,36692.2,1,Seychelles,178.28
56,72931.69,1,Kenya,904.82
61,22829.85,1,Macao,276.95
44,139091.52,1,Equatorial Guinea,751.44
38,63858.64,0,Japan,502.05
51,143091.85,0,Monaco,480.95
21,58242.05,1,Brazil,315.28
26,44783.39,0,Saint Vincent and the Grenadines,709.96
50,60115.56,0,Tuvalu,631.79
61,91133.37,0,Trinidad and Tobago,349.6
22,45805.93,1,British Indian Ocean Territory (Chagos Archipelago),718.72
40,60699.8,1,Somalia,842.23
21,105798.81,1,Macao,401.47
62,57297.9,0,Bahrain,352.1
39,35523.5,1,Turkmenistan,140.52
62,120686.56,0,Georgia,547.15
60,66234.99,0,South Africa,294.65
18,51986.73,1,Uganda,34.75
45,60723.69,1,Djibouti,569.44
20,62664.19,1,Liberia,619.08
57,56522.98,0,United Kingdom,763.5
30,26643.72,1,Bahrain,609.08
53,55904.9,1,Sweden,839.28
44,31420.73,0,Ireland,310.2
22,31467.33,0,Italy,463.01
35,36528.46,0,Madagascar,65.0
44,83518.95,1,Algeria,286.36
37,96847.77,1,Lithuania,892.12
21,103668.7,1,Estonia,760.39
28,143887.38,0,Iceland,724.86
39,100902.28,0,Latvia,33.65
20,94363.31,1,Liberia,444.97
53,111141.06,1,Thailand,444.72
25,82986.56,0,Liechtenstein,860.39
22,75411.67,0,Serbia,589.1
45,70605.71,0,Solomon Islands,358.64
48,125973.6,0,Benin,377.51
28,36583.82,1,British Virgin Islands,241.27
65,125329.61,1,Ethiopia,221.0
43,109331.7,0,Aruba,313.57
28,84219.7,1,Iran,647.06
23,48496.38,1,Norfolk Island,498.76
53,97003.32,1,Holy See (Vatican City State),455.96
30,84420.62,1,Iceland,700.23
33,83321.84,1,Montenegro,962.17
54,48947.33,0,North Macedonia,818.63
51,70244.41,0,Kiribati,193.79
65,60552.13,0,Saint Lucia,295.76
63,98948.4,0,Malaysia,425.9
30,72691.45,0,Niue,667.14
59,122671.65,1,Aruba,359.86
36,131347.07,1,Falkland Islands (Malvinas),625.46
29,107203.52,0,Mauritius,16.28
39,43347.39,0,Yemen,587.44
58,145881.64,0,Korea,916.82
61,100356.83,1,Equatorial Guinea,690.1
62,69402.12,0,British Indian Ocean Territory (Chagos Archipelago),75.25
43,104463.78,1,Mongolia,495.98
40,93306.58,0,South Georgia and the South Sandwich Islands,414.0
32,143223.35,0,Korea,468.78
24,106340.4,1,Saint Martin,804.88
23,74436.74,0,Venezuela,908.38
44,103654.41,0,South Georgia and the South Sandwich Islands,589.21
48,99779.4,1,Nepal,106.93
53,108708.63,0,Bahrain,813.75
33,131071.1,1,Belarus,705.94
63,38426.33,0,South Africa,639.06
39,22720.29,1,Netherlands Antilles,575.12
57,76017.05,0,Equatorial Guinea,910.51
60,131102.09,0,Philippines,786.69
23,24542.72,1,Puerto Rico,541.8
60,85136.0,0,French Southern Territories,787.98
20,110566.58,1,Zimbabwe,270.32
34,143003.4,1,Myanmar,68.0
27,76447.67,0,British Indian Ocean Territory (Chagos Archipelago),502.27
24,139934.54,0,Cuba,594.98
20,34312.37,1,Iran,942.0
45,89684.89,1,Vietnam,838.57
61,32042.09,1,Kuwait,684.27
51,65854.29,1,Wallis and Futuna,160.88
22,47314.15,0,Ghana,637.04
21,114121.65,1,Mauritania,982.35
27,66794.26,0,Lithuania,543.76
35,142654.78,1,Norway,970.35
40,143886.23,0,Wallis and Futuna,70.57
50,127351.22,0,Brunei Darussalam,521.92
25,102850.04,0,Italy,517.19
33,94247.25,0,Ecuador,482.34
48,42273.41,0,Jordan,613.83
38,111163.04,1,Ghana,860.74
43,36611.47,1,Saint Lucia,283.82
47,90706.93,0,Lesotho,856.39
58,129302.4,0,Palau,429.0
55,109114.42,0,Georgia,585.47
51,85769.58,1,Central African Republic,744.9
40,85605.89,1,Turkey,743.4
23,145173.25,0,Ukraine,676.46
22,53688.63,1,Guyana,174.06
53,29161.18,1,Saint Pierre and Miquelon,107.35
26,116667.33,0,Guatemala,135.02
30,21977.32,1,Cook Islands,534.61
42,26149.02,0,United Arab Emirates,763.81
57,82284.3,0,Tunisia,112.86
30,80034.09,0,Slovakia (Slovak Republic),956.41
58,106421.24,0,Iraq,320.83
56,45096.77,1,Lithuania,515.53
44,42734.1,1,Niue,247.28
65,135356.25,0,Burkina Faso,46.07
57,30389.52,0,Antarctica (the territory South of 60 deg S),612.01
51,71231.05,0,Nigeria,217.63
19,119428.12,1,Zambia,278.54
20,126396.63,0,Gibraltar,357.38
43,105868.09,0,French Polynesia,559.03
42,41271.85,1,Canada,332.37
39,45203.35,0,Burkina Faso,801.76
51,66029.35,0,Marshall Islands,492.27
62,76043.91,1,France,820.63
52,120459.55,1,Monaco,391.56
54,66830.26,0,British Indian Ocean Territory (Chagos Archipelago),31.81
60,46661.52,0,Chile,220.92
65,71245.97,1,Grenada,74.98
52,86328.65,1,Liechtenstein,126.88
33,87661.5,0,Maldives,649.25
36,120960.94,1,Botswana,977.43
34,129539.43,0,Estonia,220.92
63,104958.34,0,Saint Vincent and the Grenadines,148.03
28,92507.45,0,Holy See (Vatican City State),462.96
55,67822.93,0,Cote d'Ivoire,855.15
21,94246.23,1,Monaco,573.81
27,145633.43,0,Tanzania,574.11
33,91170.21,1,Central African Republic,571.63
53,63097.6,1,Latvia,680.32
25,134353.43,1,Falkland Islands (Malvinas),284.79
58,116510.39,1,Holy See (Vatican City State),771.92
25,26740.72,1,Lithuania,322.75
45,43050.83,0,Thailand,465.5
54,121596.66,0,Micronesia,563.88
23,75365.75,0,Greenland,922.53
53,135270.08,1,Saint Pierre and Miquelon,272.72
22,35894.11,1,Burundi,504.21
45,110374.04,1,Malawi,121.2
51,67210.61,1,Ethiopia,420.14
64,79469.27,1,Niger,689.91
22,85714.47,1,Vanuatu,984.68
50,100976.45,0,Guyana,731.77
42,46336.18,0,Singapore,470.82
31,117600.49,0,Slovenia,285.56
41,83604.06,1,Mozambique,523.53
48,110065.07,1,Latvia,106.74
56,133881.18,1,French Southern Territories,174.2
51,21071.08,1,Greenland,692.45
58,130226.4,0,Singapore,348.91
37,113407.62,0,Tuvalu,171.77
44,104169.73,0,Jamaica,244.53
58,68609.2,1,New Caledonia,162.74
27,63900.17,1,Nicaragua,730.09
55,98705.6,0,Madagascar,459.57
60,104605.58,0,Saint Helena,417.16
